일자,시가,고가,저가,종가,전일비,,등락률,거래량,금액(백만),신용비,개인,기관,외인(수량),외국계,프로그램,외인비
2019/09/23,"69,100","69,100","68,000","68,700",▼,"-500","-0.72","31,376","2,146","0.44","9,072","-16,475","2,312","5,627","6,716","23.54"
2019/09/20,"69,000","69,300","68,500","69,200",▲,"500","+0.73","37,149","2,561","0.42","3,209","-10,685","4,403","13,418","14,045","23.53"
2019/09/19,"70,200","70,600","68,200","68,700",▼,"-1,300","-1.86","55,561","3,833","0.42","17,280","-28,587","11,146","11,287","9,985","23.51"
2019/09/18,"70,500","71,200","69,600","70,000",▲,"200","+0.29","20,079","1,411","0.45","2,029","-2,226","3,859","30","2,435","23.46"
2019/09/17,"70,100","70,900","69,200","69,800",▼,"-300","-0.43","42,758","3,002","0.45","-2,781","-6,354","5,577","-1,642","4,854","23.44"
2019/09/16,"69,400","70,400","68,900","70,100",▲,"1,200","+1.74","69,854","4,892","0.45","-18,076","18,796","4,394","13,674","14,831","23.42"
2019/09/11,"68,200","69,100","68,000","68,900",▲,"900","+1.32","46,156","3,174","0.46","-6,926","6,195","746","8,031","8,792","23.40"
2019/09/10,"67,500","68,800","67,500","68,000",▲,"300","+0.44","58,911","4,017","0.47","-11,916","12,435","-1,832","13,944","24,644","23.39"
2019/09/09,"67,000","68,500","67,000","67,700",▲,"700","+1.04","38,024","2,577","0.46","-4,490","5,183","3,141","2,487","1,289","23.40"
2019/09/06,"67,900","68,300","67,000","67,000",▼,"-200","-0.30","40,967","2,767","0.48","-1,638","3,023","-2,228","-835","-4,620","23.39"
2019/09/05,"66,500","68,000","66,000","67,200",▲,"1,500","+2.28","75,835","5,103","0.48","-11,804","14,749","-2,815","16,300","16,482","23.40"
2019/09/04,"64,700","66,000","64,700","65,700",▲,"700","+1.08","23,048","1,512","0.46","-1,915","-3,673","671","4,755","5,241","23.41"
2019/09/03,"66,000","66,300","64,800","65,000",▼,"-1,000","-1.52","43,955","2,874","0.45","7,656","-12,399","4,850","4,530","-64","23.41"
2019/09/02,"66,300","66,300","65,100","66,000",▲,"200","+0.30","31,566","2,078","0.47","-2,394","1,526","2,736","6,148","-4,242","23.39"
2019/08/30,"64,400","66,300","64,300","65,800",▲,"2,100","+3.30","73,989","4,849","0.47","-35,876","29,086","270","14,026","2,953","23.37"
2019/08/29,"63,500","63,900","63,000","63,700",▲,"200","+0.31","31,067","1,973","0.45","-80","-2,403","1,329","3,071","3,858","23.37"
2019/08/28,"62,600","63,700","62,400","63,500",▲,"600","+0.95","48,377","3,057","0.45","3,737","-9,895","16,770","-2,368","-1,507","23.37"
2019/08/27,"63,700","64,200","62,900","62,900",▼,"-300","-0.47","36,925","2,351","0.43","4,052","-2,082","-26,384","-1,386","1,926","23.29"
2019/08/26,"64,500","64,600","63,100","63,200",▼,"-2,700","-4.10","109,180","6,938","0.42","59,003","-49,960","-9,158","-24,486","-8,264","23.41"
2019/08/23,"65,400","66,100","65,400","65,900",▼,"-500","-0.75","46,620","3,069","0.42","1,166","-2,824","1,304","1,465","1,587","23.45"
2019/08/22,"67,400","67,700","66,000","66,400",▼,"-1,000","-1.48","59,879","3,978","0.43","18,936","-5,050","-13,311","-17,540","-20,952","23.45"
2019/08/21,"66,700","67,600","66,400","67,400",▲,"100","+0.15","30,809","2,072","0.45","3,982","2,837","-6,114","-6,407","-9,551","23.51"
2019/08/20,"63,800","67,400","63,800","67,300",▲,"2,900","+4.50","64,740","4,284","0.46","-31,906","16,233","15,589","12,266","15,558","23.53"
2019/08/19,"63,500","64,500","63,300","64,400",▲,"1,000","+1.58","79,416","5,078","0.45","9,502","-13,933","3,823","-8,383","38,091","23.46"
2019/08/16,"66,100","66,100","63,100","63,400",▼,"-3,600","-5.37","171,099","10,942","0.43","81,551","-82,466","7,628","-24,836","4,808","23.45"
2019/08/14,"68,100","69,300","66,900","67,000",▼,"-100","-0.15","65,175","4,415","0.42","11,989","-14,617","2,524","17,209","7,352","23.41"
2019/08/13,"68,100","68,400","66,800","67,100",▼,"-1,800","-2.61","92,018","6,193","0.41","23,455","-53,550","30,066","202","3,662","23.40"
2019/08/12,"69,400","70,500","68,800","68,900",▼,"-1,100","-1.57","41,611","2,885","0.42","12,614","-21,774","101","-6,570","-3,915","23.26"
2019/08/09,"70,200","71,100","69,600","70,000",▲,"900","+1.30","60,105","4,225","0.45","-3,266","-10,882","24,255","-10,527","-15,063","23.26"
2019/08/08,"67,000","69,400","67,000","69,100",▲,"2,700","+4.07","87,112","5,982","0.42","-16,420","5,532","3,973","434","6,565","23.15"
2019/08/07,"67,100","68,300","66,100","66,400",▼,"-2,000","-2.92","100,534","6,717","0.45","28,619","-14,612","-18,911","-27,609","-8,451","23.14"
2019/08/06,"63,700","69,500","63,200","68,400",▲,"2,200","+3.32","184,899","12,431","0.52","-44,044","10,276","44,775","-10,178","2,388","23.22"
2019/08/05,"68,100","68,700","65,300","66,200",▼,"-2,700","-3.92","163,492","10,851","0.47","-18,806","-27,180","21,021","31,270","37,749","23.02"
2019/08/02,"70,500","71,500","68,100","68,900",▼,"-3,700","-5.10","246,025","17,092","0.48","76,886","-70,401","-14,066","-351","-12,266","22.92"
2019/08/01,"72,200","73,400","72,200","72,600",▼,"-600","-0.82","44,889","3,271","0.49","1,759","-4,056","9,074","2,404","330","22.99"
2019/07/31,"72,400","73,900","71,000","73,200",▲,"300","+0.41","52,573","3,819","0.50","-10,349","5,440","6,625","-55","31","22.95"
2019/07/30,"72,200","73,600","72,200","72,900", ,"0","0","78,637","5,738","0.50","755","3,627","-6,106","-4,682","-13,128","22.92"
2019/07/29,"74,700","75,300","72,800","72,900",▼,"-2,500","-3.32","77,469","5,674","0.50","18,274","-20,454","4,262","1,784","-1,518","22.94"
2019/07/26,"75,200","75,900","74,400","75,400",▼,"-600","-0.79","62,711","4,697","0.51","-5,806","-4,277","15,333","4,424","-1,383","22.92"
2019/07/25,"76,700","77,300","75,700","76,000",▼,"-1,100","-1.43","70,007","5,338","0.50","13,895","-28,941","15,607","17,958","10,716","22.86"
2019/07/24,"79,000","79,100","77,000","77,100",▼,"-1,800","-2.28","66,375","5,159","0.50","36,148","-19,768","-14,128","-12,240","-8,403","22.78"
2019/07/23,"78,000","79,800","78,000","78,900",▲,"200","+0.25","77,074","6,088","0.51","-16,287","4,639","14,991","1,623","11,008","22.85"
2019/07/22,"78,000","78,700","77,500","78,700",▲,"300","+0.38","42,520","3,323","0.51","-2,451","-2,455","4,122","9,639","4,974","22.78"
2019/07/19,"77,500","78,400","77,500","78,400",▲,"1,300","+1.69","59,169","4,611","0.50","-11,795","-4,209","21,492","12,235","4,266","22.76"
2019/07/18,"77,500","78,600","77,000","77,100",▼,"-1,100","-1.41","118,020","9,143","0.50","31,997","-40,314","7,012","14,724","-12,904","22.66"
2019/07/17,"78,500","78,500","77,600","78,200",▼,"-400","-0.51","37,209","2,901","0.52","1,619","-1,478","-79","-2,501","34","22.63"
2019/07/16,"77,500","79,200","77,500","78,600",▲,"900","+1.16","65,417","5,147","0.52","-19,645","-4,655","22,624","21,312","21,797","22.63"
2019/07/15,"78,900","78,900","77,000","77,700",▼,"-700","-0.89","64,178","4,977","0.50","13,201","-20,172","4,380","-1,057","10,965","22.53"
2019/07/12,"79,600","79,700","78,100","78,400",▼,"-900","-1.13","79,482","6,255","0.52","20,113","-39,560","19,905","3,922","16,509","22.51"
2019/07/11,"77,900","79,400","77,700","79,300",▲,"1,700","+2.19","68,017","5,354","0.53","-6,826","-6,169","7,609","8,594","11,918","22.42"
2019/07/10,"75,800","77,900","75,800","77,600",▲,"1,100","+1.44","86,594","6,654","0.52","2,927","-10,816","5,944","5,587","4,814","22.39"
2019/07/09,"78,400","78,900","76,500","76,500",▼,"-1,900","-2.42","103,172","7,974","0.54","41,952","-29,184","-10,894","-10,472","-12,279","22.36"
2019/07/08,"79,600","79,700","78,300","78,400",▼,"-1,700","-2.12","102,144","8,046","0.54","-11,977","6,120","465","-7,477","4,589","22.41"
2019/07/05,"80,400","80,700","79,900","80,100",▼,"-200","-0.25","43,697","3,511","0.57","-10,205","6,206","6,423","-3,891","2,784","22.41"
2019/07/04,"79,800","80,500","79,800","80,300",▲,"1,100","+1.39","62,932","5,039","0.55","-11,437","-10,381","23,717","5,162","20,158","22.38"
2019/07/03,"81,400","81,700","79,100","79,200",▼,"-2,200","-2.70","127,753","10,199","0.53","58,284","-32,693","-19,350","-17,665","-28,432","22.27"
2019/07/02,"81,900","82,200","81,100","81,400",▼,"-800","-0.97","65,982","5,382","0.54","12,462","-14,193","-776","-6,343","1,782","22.36"
2019/07/01,"82,300","83,300","81,700","82,200",▲,"600","+0.74","51,058","4,196","0.55","-128","-11,732","12,124","9,911","4,614","22.36"
2019/06/28,"81,600","82,400","80,900","81,600",▼,"-400","-0.49","61,776","5,046","0.57","-5,599","708","9,038","7,202","559","22.31"
2019/06/27,"81,900","82,600","81,500","82,000", ,"0","0","78,923","6,493","0.60","7,253","-33,942","23,522","21,331","27,335","22.27"
2019/06/26,"80,700","82,300","80,700","82,000",▲,"1,600","+1.99","98,318","8,030","0.58","-29,164","-2,284","28,376","13,308","30,831","22.16"
2019/06/25,"83,500","84,600","80,400","80,400",▼,"-3,900","-4.63","177,934","14,559","0.53","57,904","-70,924","18,406","9,159","5,352","22.03"
2019/06/24,"85,300","85,300","83,800","84,300",▼,"-1,300","-1.52","119,798","10,101","0.56","36,091","-57,926","21,230","18,587","20,703","21.95"
2019/06/21,"85,400","86,000","84,800","85,600",▲,"300","+0.35","60,116","5,140","0.55","-9,249","1,854","7,031","11,995","5,914","21.85"
2019/06/20,"84,300","85,700","83,400","85,300",▲,"1,200","+1.43","66,547","5,657","0.56","-32,010","18,307","14,364","7,500","13,820","21.82"
2019/06/19,"84,700","84,900","84,100","84,100",▲,"100","+0.12","55,755","4,709","0.57","34","-4,317","4,478","2,391","-2,321","21.75"
2019/06/18,"83,900","84,400","83,100","84,000",▲,"1,500","+1.82","109,407","9,180","0.58","-36,771","36,905","-3,620","-2,485","8,779","21.73"
2019/06/17,"80,900","82,900","80,900","82,500",▲,"1,400","+1.73","69,415","5,727","0.59","-30,142","9,322","30,362","7,494","21,768","21.75"
2019/06/14,"81,700","81,700","80,800","81,100",▼,"-400","-0.49","37,596","3,058","0.59","-5,985","4,145","-160","8,551","-1,111","21.61"
2019/06/13,"81,100","81,700","80,300","81,500",▲,"300","+0.37","52,541","4,259","0.59","-2,085","-6,587","10,679","9,020","7,915","21.61"
2019/06/12,"82,100","82,600","81,100","81,200",▼,"-1,300","-1.58","42,870","3,502","0.59","12,071","-12,770","1,479","-771","708","21.57"
2019/06/11,"82,600","82,800","81,700","82,500",▼,"-100","-0.12","44,802","3,687","0.62","-7,031","4,001","67,736","-712","3,492","21.56"
2019/06/10,"82,400","82,800","81,400","82,600",▲,"1,100","+1.35","64,327","5,276","0.65","-15,925","17,886","11,349","-1,440","-2,459","21.25"
2019/06/07,"81,500","81,900","80,800","81,500",▲,"700","+0.87","52,284","4,263","0.64","-29,821","26,584","-13,104","13,157","11,263","21.20"
2019/06/05,"82,100","82,600","80,700","80,800",▼,"-200","-0.25","98,562","8,065","0.66","-23,691","13,010","17,463","11,759","7,613","21.26"
2019/06/04,"79,700","81,400","79,000","81,000",▲,"1,200","+1.50","83,274","6,695","0.66","-40,278","17,747","22,549","22,696","19,511","21.18"
2019/06/03,"78,300","79,900","78,000","79,800",▲,"1,000","+1.27","112,971","8,891","0.65","2,139","-21,065","-12,675","9,585","17,710","21.08"
2019/05/31,"78,700","79,300","77,900","78,800",▲,"100","+0.13","79,313","6,247","0.63","-1,674","10,816","-9,283","-13,226","6,386","21.14"
2019/05/30,"79,300","79,900","78,100","78,700",▼,"-800","-1.01","101,097","7,960","0.66","44,558","-17,052","-27,680","-24,061","-7,455","21.18"
2019/05/29,"80,300","81,000","79,200","79,500",▼,"-800","-1.00","77,151","6,159","0.64","14,670","-10,847","-3,939","-3,979","-6,121","21.30"
2019/05/28,"81,900","82,100","80,300","80,300",▼,"-1,600","-1.95","112,704","9,136","0.68","10,755","38,667","-48,855","-34,487","-29,238","21.32"
2019/05/27,"80,800","82,300","79,500","81,900",▼,"-1,600","-1.92","221,377","17,778","0.72","9,455","49,865","-57,125","-35,146","-44,500","21.54"
2019/05/24,"82,900","83,700","82,000","83,500",▲,"300","+0.36","98,068","8,158","0.77","-13,200","23,661","-9,788","-10,356","-14,005","21.80"
2019/05/23,"81,600","83,700","80,700","83,200",▲,"1,600","+1.96","121,482","10,030","0.77","-60,396","53,653","6,204","5,696","5,912","21.85"
2019/05/22,"81,300","81,900","80,400","81,600",▲,"600","+0.74","41,012","3,333","0.78","-2,685","8,467","-5,776","-2,696","-5,117","21.82"
2019/05/21,"79,200","81,100","79,200","81,000",▲,"1,400","+1.76","93,462","7,505","0.74","-372","-30,935","31,281","27,139","40,659","21.84"
2019/05/20,"80,900","81,700","79,500","79,600",▼,"-1,200","-1.49","72,358","5,827","0.73","21,759","-30,931","9,322","11,328","8,493","21.70"
2019/05/17,"81,600","83,200","80,800","80,800",▼,"-400","-0.49","98,266","8,034","0.77","10,226","-13,363","2,441","-10,020","6,450","21.66"
2019/05/16,"81,100","81,800","80,200","81,200",▲,"500","+0.62","100,651","8,160","0.77","-52,494","48,517","5,145","32,191","5,747","21.65"
2019/05/15,"80,500","80,900","80,000","80,700",▲,"1,100","+1.38","57,513","4,630","0.74","-5,964","-3,425","9,400","10,806","8,141","21.63"
2019/05/14,"78,800","79,700","77,700","79,600",▼,"-400","-0.50","122,377","9,654","0.76","31,669","-36,489","4,540","6,225","2,054","21.58"
2019/05/13,"80,900","81,300","79,700","80,000",▼,"-1,100","-1.36","74,133","5,958","0.78","1,015","5,090","-7,322","5,072","-10,306","21.56"
2019/05/10,"80,000","81,500","79,200","81,100",▲,"1,600","+2.01","121,683","9,802","0.77","-22,535","8,693","23,816","12,854","24,562","21.60"
2019/05/09,"84,000","84,600","79,300","79,500",▼,"-1,900","-2.33","290,914","23,760","0.79","79,080","-69,519","-8,243","-2,135","-18,589","21.49"
2019/05/08,"78,800","81,700","78,700","81,400",▲,"1,400","+1.75","82,713","6,713","0.76","-10,371","4,844","16,107","2,375","-6,026","21.53"
2019/05/07,"80,300","80,600","79,800","80,000",▼,"-1,600","-1.96","104,533","8,376","0.73","54,759","-29,569","-24,097","-27,618","-13,052","21.45"
2019/05/03,"81,900","82,400","81,000","81,600",▼,"-400","-0.49","61,652","5,016","0.72","30,873","-14,967","-14,549","-13,117","-10,150","21.56"
2019/05/02,"81,800","82,400","80,600","82,000",▼,"-200","-0.24","54,109","4,432","0.67","24,099","-4,235","-20,107","-17,911","-14,157","21.63"
2019/04/30,"83,900","83,900","81,500","82,200",▼,"-1,800","-2.14","98,618","8,111","0.67","47,044","-8,093","-39,049","-38,356","-25,886","21.72"
2019/04/29,"82,400","84,200","81,200","84,000",▲,"2,200","+2.69","83,567","6,945","0.65","-3,941","39,505","-36,577","-32,927","-18,969","21.90"
2019/04/26,"82,900","83,300","81,600","81,800",▼,"-1,100","-1.33","67,151","5,509","0.63","24,146","-6,194","-22,199","-11,837","-8,242","22.06"
2019/04/25,"82,800","83,000","81,900","82,900", ,"0","0","88,240","7,266","0.60","21,060","4,140","-25,034","-20,824","-12,616","22.16"
2019/04/24,"84,100","84,500","81,600","82,900",▼,"-800","-0.96","157,696","13,019","0.55","50,115","-9,081","-41,104","-42,922","-28,787","22.27"
2019/04/23,"83,500","84,200","83,000","83,700",▼,"-200","-0.24","66,557","5,542","0.56","38,652","-27,949","-14,737","-11,782","-4,775","22.46"
2019/04/22,"85,100","85,700","83,600","83,900",▼,"-500","-0.59","73,187","6,182","0.53","14,398","2,522","-17,013","1,071","-6,701","22.53"
2019/04/19,"85,800","86,300","83,600","84,400",▼,"-800","-0.94","134,236","11,361","0.46","50,452","-23,595","-26,706","-7,900","17,386","22.60"
2019/04/18,"89,700","90,200","84,600","85,200",▼,"-4,600","-5.12","223,594","19,297","0.48","88,498","-65,643","-17,369","-10,271","14,984","22.72"
2019/04/17,"89,500","90,600","88,900","89,800",▲,"300","+0.34","52,451","4,719","0.48","-1,353","5,156","-5,904","3,416","-1,039","22.80"
2019/04/16,"91,600","91,700","88,700","89,500",▼,"-1,800","-1.97","66,362","5,935","0.44","16,056","-16,631","6,642","-13,599","4,229","22.83"
2019/04/15,"90,100","92,800","90,000","91,300",▲,"2,200","+2.47","137,051","12,536","0.42","-10,925","23,490","-13,238","-5,245","-16,983","22.80"
2019/04/12,"89,200","89,400","87,800","89,100",▼,"-100","-0.11","78,104","6,921","0.40","19,961","-19,267","-970","-2,498","-3,620","22.86"
2019/04/11,"90,400","90,700","88,400","89,200",▼,"-1,100","-1.22","88,565","7,894","0.35","21,452","-14,646","-9,475","-13,083","8,497","22.86"
2019/04/10,"90,100","91,500","89,500","90,300",▼,"-600","-0.66","72,970","6,577","0.34","19,336","-3,768","-15,123","-18,168","-205","22.91"
2019/04/09,"91,200","92,900","89,200","90,900",▼,"-1,100","-1.20","127,154","11,462","0.34","19,305","-61,757","42,244","20,646","38,677","22.98"
2019/04/08,"93,200","94,200","91,600","92,000",▼,"-1,100","-1.18","82,832","7,718","0.33","-4,344","16,621","-17,203","-14,751","-6,814","22.78"
2019/04/05,"93,400","95,100","92,500","93,100",▼,"-300","-0.32","79,830","7,481","0.35","1,327","-14,470","14,160","16,901","-3,730","22.86"
2019/04/04,"93,100","93,900","92,400","93,400",▼,"-600","-0.64","110,652","10,292","0.34","-12,325","-8,599","6,868","21,791","13,908","22.80"
2019/04/03,"88,300","94,700","88,300","94,000",▲,"5,300","+5.98","225,712","20,597","0.39","-55,260","23,591","26,593","21,901","5,166","22.77"
2019/04/02,"87,100","89,700","86,800","88,700",▲,"2,800","+3.26","198,316","17,615","0.40","-47,114","61,226","-15,341","13,902","15,208","22.65"
2019/04/01,"81,500","87,400","81,200","85,900",▲,"4,800","+5.92","112,361","9,478","0.38","-53,152","40,969","15,509","19,314","14,672","22.72"
2019/03/29,"80,300","81,400","79,700","81,100",▲,"900","+1.12","47,089","3,786","0.36","20,466","-10,090","-4,221","-12,207","-8,228","22.65"
2019/03/28,"81,800","82,200","80,100","80,200",▼,"-2,300","-2.79","57,270","4,627","0.36","29,086","-17,278","-10,176","-16,021","-10,080","22.67"
2019/03/27,"83,000","83,700","82,000","82,500",▼,"-1,000","-1.20","34,256","2,836","0.36","1,988","1,144","-12,814","-608","-4,457","22.71"
2019/03/26,"83,700","84,500","83,100","83,500",▼,"-100","-0.12","36,695","3,078","0.36","2,470","2,097","-13,899","-1,314","-6,295","22.77"
2019/03/25,"84,400","84,500","83,100","83,600",▼,"-2,600","-3.02","57,027","4,762","0.39","6,864","-12,536","5,656","1,678","6,436","22.83"
2019/03/22,"87,900","87,900","84,000","86,200",▼,"-100","-0.12","71,149","6,091","0.47","-6,008","7,639","-648","-9,146","-358","22.81"
2019/03/21,"85,000","88,800","85,000","86,300",▲,"1,200","+1.41","264,125","23,132","0.48","-82,110","26,730","56,079","64,223","26,854","22.81"
2019/03/20,"84,000","85,700","82,200","85,100",▲,"700","+0.83","120,959","10,133","0.49","-22,616","21,490","1,569","-26,353","1,328","22.56"
2019/03/19,"84,600","85,200","84,000","84,400",▼,"-100","-0.12","46,493","3,936","0.53","-15,522","9,289","6,216","562","9,107","22.55"
2019/03/18,"84,300","85,000","83,600","84,500",▲,"1,200","+1.44","107,341","9,087","0.55","-48,661","29,992","18,292","11,541","25,965","22.52"
2019/03/15,"81,900","84,200","81,800","83,300",▲,"800","+0.97","104,363","8,693","0.61","-50,519","23,329","25,677","6,259","26,666","22.44"
2019/03/14,"80,000","82,800","79,500","82,500",▲,"2,900","+3.64","88,045","7,182","0.63","-45,386","29,002","16,487","13,866","27,506","22.32"
2019/03/13,"78,900","80,100","78,100","79,600",▲,"500","+0.63","60,911","4,841","0.60","-20,758","11,338","16,313","938","12,877","22.25"
2019/03/12,"79,600","80,300","78,800","79,100",▲,"400","+0.51","59,683","4,726","0.60","14,620","-19,445","7,693","-1,922","13,185","22.17"
2019/03/11,"78,000","79,000","76,800","78,700",▲,"500","+0.64","49,840","3,877","0.62","3,135","-6,760","4,787","-3,239","6,658","22.14"
2019/03/08,"80,000","80,100","75,000","78,200",▼,"-2,400","-2.98","89,596","7,063","0.61","15,363","-13,496","4,566","-4,912","10,275","22.12"
2019/03/07,"81,600","81,900","80,200","80,600",▼,"-1,200","-1.47","76,171","6,175","0.61","8,224","-15,064","8,017","1,007","5,110","22.10"
2019/03/06,"81,600","82,000","81,000","81,800",▲,"400","+0.49","61,225","4,994","0.64","-7,416","-6,899","16,768","7,542","17,192","22.06"
2019/03/05,"80,900","81,900","80,800","81,400",▲,"300","+0.37","99,421","8,076","0.62","-1,175","-27,161","28,151","15,166","27,697","21.98"
2019/03/04,"81,900","82,700","81,000","81,100",▲,"100","+0.12","131,742","10,742","0.65","20,208","-40,149","30,670","668","39,866","21.86"
2019/02/28,"84,100","84,100","81,000","81,000",▼,"-3,300","-3.91","93,391","7,715","0.64","5,979","5,954","-11,841","-13,476","-4,009","21.72"
2019/02/27,"84,700","84,700","83,100","84,300",▲,"500","+0.60","83,826","7,046","0.67","-17,886","19,550","-6,278","-1,061","-6,381","21.77"
2019/02/26,"81,600","84,100","81,600","83,800",▲,"2,400","+2.95","169,155","14,100","0.68","-95,800","78,873","13,949","46,543","24,066","21.80"
2019/02/25,"81,000","81,600","80,400","81,400",▲,"900","+1.12","111,557","9,039","0.67","-6,548","-9,988","16,389","8,451","28,250","21.74"
2019/02/22,"81,100","81,200","80,200","80,500",▼,"-600","-0.74","59,226","4,773","0.64","13,751","-22,481","8,717","6,451","3,897","21.66"
2019/02/21,"80,900","81,300","80,300","81,100",▲,"600","+0.75","138,030","11,136","0.56","18,947","-30,561","11,540","19,534","24,321","21.62"
2019/02/20,"81,200","81,200","79,600","80,500",▼,"-200","-0.25","257,217","20,654","0.53","70,555","-82,875","11,143","7,827","44,645","21.57"
2019/02/19,"82,400","82,700","80,300","80,700",▼,"-1,200","-1.47","142,696","11,612","0.51","43,782","-53,049","12,987","-4,051","-484","21.52"
2019/02/18,"81,900","83,200","81,400","81,900",▲,"1,100","+1.36","124,559","10,248","0.48","-4,317","22,548","-26,323","-16,247","-5,402","21.46"
2019/02/15,"82,500","82,500","80,500","80,800",▼,"-1,700","-2.06","102,227","8,308","0.47","42,358","-27,447","-15,043","2,886","-7,971","21.58"
2019/02/14,"82,600","82,900","81,400","82,500", ,"0","0","75,751","6,216","0.43","23,055","-7,341","-8,441","-8,509","-6,060","21.65"
2019/02/13,"84,200","84,200","81,500","82,500",▼,"-500","-0.60","142,008","11,692","0.42","58,208","-70,632","12,121","12,699","6,723","21.69"
2019/02/12,"83,200","84,300","82,500","83,000",▼,"-700","-0.84","91,916","7,656","0.40","33,879","-45,258","10,996","8,332","3,388","21.63"
2019/02/11,"84,100","85,000","83,000","83,700",▼,"-300","-0.36","52,297","4,382","0.38","12,141","-17,553","5,407","-189","1,975","21.58"
2019/02/08,"87,100","88,000","83,800","84,000",▼,"-4,400","-4.98","126,974","10,767","0.41","65,015","-47,909","-22,294","-10,920","-48","21.56"
2019/02/07,"89,300","89,300","87,300","88,400",▲,"1,700","+1.96","63,301","5,578","0.43","-17,809","11,492","4,508","12,228","5,332","21.66"
2019/02/01,"86,500","87,900","86,200","86,700",▲,"600","+0.70","58,556","5,104","0.41","-17,913","-6,505","24,518","22,234","21,938","21.64"
2019/01/31,"91,100","91,200","86,100","86,100",▼,"-2,300","-2.60","130,278","11,530","0.40","23,996","-14,073","-10,215","-11,618","-1,985","21.53"
2019/01/30,"86,900","88,800","85,600","88,400",▲,"2,000","+2.31","98,150","8,579","0.38","-9,149","-1,742","10,142","10,163","-2,138","21.57"
2019/01/29,"89,100","89,100","85,500","86,400",▼,"-2,900","-3.25","103,598","8,934","0.37","13,255","-58,726","45,355","22,088","421","21.53"
2019/01/28,"89,100","89,800","87,900","89,300",▲,"300","+0.34","80,089","7,112","0.42","-7,967","-18,770","34,848","19,371","-8,245","21.32"
2019/01/25,"86,500","89,500","86,200","89,000",▲,"1,800","+2.06","122,180","10,744","0.39","-41,108","35,433","6,542","-8,157","-21,805","21.16"
2019/01/24,"85,800","87,500","83,700","87,200",▲,"5,400","+6.60","253,423","21,778","0.41","-11,345","24,153","-13,185","-8,388","-20,890","21.14"
2019/01/23,"80,000","82,400","79,700","81,800",▲,"1,600","+2.00","70,090","5,726","0.38","-19,061","17,978","1,331","4,451","11,601","21.19"
2019/01/22,"82,900","83,100","79,700","80,200",▼,"-2,400","-2.91","79,438","6,403","0.37","29,065","-31,163","1,816","964","-2,550","21.19"
2019/01/21,"84,800","85,400","82,000","82,600",▼,"-1,100","-1.31","57,027","4,729","0.37","16,057","-10,466","-7,371","-3,191","-10,215","21.18"
2019/01/18,"81,300","85,000","80,800","83,700",▲,"2,900","+3.59","153,727","12,792","0.36","-41,174","63,787","-33,707","-27,825","-10,758","21.21"
2019/01/17,"84,300","84,400","80,200","80,800",▼,"-2,800","-3.35","119,654","9,765","0.39","34,194","-42,669","459","3,165","-1,371","21.37"
2019/01/16,"81,000","85,100","80,900","83,600",▲,"3,800","+4.76","217,660","18,208","0.41","-74,948","48,715","24,633","180","20,531","21.36"
2019/01/15,"75,900","80,000","75,300","79,800",▲,"4,400","+5.84","144,507","11,353","0.39","-59,140","29,849","30,078","20,510","27,386","21.25"
2019/01/14,"77,500","77,500","75,400","75,400",▼,"-2,200","-2.84","47,401","3,600","0.39","19,975","-21,853","4,789","659","282","21.12"
2019/01/11,"77,800","78,100","76,500","77,600",▼,"-500","-0.64","54,144","4,172","0.38","22,797","-22,373","5,454","5,435","1,215","21.10"
2019/01/10,"78,600","78,700","77,200","78,100",▲,"100","+0.13","28,522","2,222","0.40","-308","1,478","-533","-239","-1,416","21.07"
2019/01/09,"76,500","78,300","76,500","78,000",▲,"1,600","+2.09","88,085","6,861","0.40","-17,151","6,868","10,526","-285","-1,318","21.07"
2019/01/08,"77,600","77,700","76,300","76,400",▼,"-1,200","-1.55","34,702","2,673","0.44","-1,169","1,065","-7","1,494","-870","21.03"
2019/01/07,"76,500","78,300","76,400","77,600",▲,"2,800","+3.74","95,092","7,380","0.44","-29,799","25,754","4,006","7,752","15,084","21.03"
2019/01/04,"72,800","74,900","71,600","74,800",▲,"1,900","+2.61","85,187","6,243","0.41","-3,941","-6,756","10,732","19,498","9,952","21.01"
2019/01/03,"74,600","75,500","72,400","72,900",▼,"-1,700","-2.28","81,980","6,011","0.39","32,927","-37,025","1,796","-4,212","4,148","20.96"
2019/01/02,"78,900","79,000","73,700","74,600",▼,"-3,600","-4.60","86,300","6,512","0.42","34,475","-35,657","10,469","885","3,223","20.95"
2018/12/28,"77,700","78,700","77,300","78,200",▲,"1,200","+1.56","68,074","5,313","0.45","-1,777","9,371","-10,556","-4,665","-2,207","20.90"
2018/12/27,"75,200","78,800","75,200","77,000",▲,"2,800","+3.77","149,384","11,578","0.45","-45,132","37,434","7,825","7,234","2,795","20.95"
2018/12/26,"74,800","75,500","73,600","74,200",▼,"-1,600","-2.11","84,613","6,274","0.41","2,794","-1,990","9,983","7,055","-8,559","20.92"
2018/12/24,"76,300","76,700","75,500","75,800",▼,"-500","-0.66","31,853","2,424","0.42","4,348","-1,013","4,940","-3,297","-12,346","20.87"
2018/12/21,"74,800","76,400","74,200","76,300",▲,"600","+0.79","50,188","3,797","0.38","-6,586","3,962","2,631","-794","-1,576","20.85"
2018/12/20,"77,300","77,300","75,000","75,700",▼,"-2,800","-3.57","108,208","8,199","0.40","57,627","-56,690","-2,135","-9,645","-12,712","20.84"
